Unnamed: 0,id,split,question,effective_year,next_review,false_premise,num_hops,fact_type,source,answer_0,answer_1,answer_2,answer_3,answer_4,answer_5,answer_6,answer_7,answer_8,answer_9,note,freshprompt_answer,_gt_list,freshprompt_answer_evaluated,freshprompt_answer_explaination
439,439,TEST,When is the next U.S. federal holiday?,2025,11/11/2025,False,one-hop,fast-changing,https://www.federalpay.org/holidays#:~:text=The%20next%20federal%20holiday%20is%20Veterans%20Day.,Veterans Day,"Nov 11, 2025","November 11, 2025",11 Nov 2025,11 November 2025,11/11/2025,11-11-2025,11/11/2025,11-11-2025,2025/11/11,,"The question contains a valid premise. As of today, November 15, 2025, the next U.S. federal holiday is Thanksgiving Day, which will be observed on Thursday, November 27, 2025.","['Veterans Day', 'Nov 11, 2025', 'November 11, 2025', '11 Nov 2025', '11 November 2025', '11/11/2025', '11-11-2025', '11/11/2025', '11-11-2025', '2025/11/11']",incorrect,evaluation: incorrect
440,440,TEST,What is the most recent country that President Donald Trump visited during his second presidency?,2025,10/26/2025,False,one-hop,fast-changing,"https://en.wikipedia.org/wiki/List_of_international_presidential_trips_made_by_Donald_Trump#Second_presidency_%282025%E2%80%93present%29:~:text=%5B58%5D-,Egypt,-Sharm%20El%20Sheikh",Egypt,,,,,,,,,,,"The question contains a valid premise. As of today, November 15, 2025, the most recent country that President Donald Trump visited during his second presidency is South Korea, as part of his trip to Asia in October 2025.",['Egypt'],incorrect,evaluation: incorrect
441,441,TEST,Who was the guest of honor at the most recent state dinner hosted by the President of the United States?,2024,frequently,False,one-hop,fast-changing,"https://en.wikipedia.org/wiki/List_of_state_dinners_in_the_United_States#:~:text=May%2023%2C%202024,William%20Ruto",William Ruto,William Kipchirchir Samoei Arap Ruto,President of Kenya,,,,,,,,,"The question does not contain a valid premise. The provided sources discuss a state dinner where President Donald Trump was the guest of honor at Windsor Castle, hosted by King Charles III, rather than a state dinner hosted by the President of the United States. Therefore, there is no information about a recent state dinner hosted by the U.S. President in the sources provided.","['William Ruto', 'William Kipchirchir Samoei Arap Ruto', 'President of Kenya']",incorrect,evaluation: incorrect
442,442,TEST,What album holds the record for the most Spotify streams reached in a single day?,2024,frequently,False,one-hop,fast-changing,"https://en.wikipedia.org/wiki/List_of_Spotify_streaming_records#Most_streamed_albums_in_a_single_day:~:text=Ref.-,1,-The%20Tortured%20Poets",The Tortured Poets Department,,,,,,,,,,,"The question contains a valid premise. As of today, November 15, 2025, the most up-to-date and relevant information regarding this query is as follows. Taylor Swift's album ""The Life of a Showgirl"" holds the record for the most Spotify streams reached in a single day.",['The Tortured Poets Department'],incorrect,evaluation: incorrect
443,443,TEST,Who is the number 1 ranked female tennis player in the world?,2024,frequently,False,one-hop,fast-changing,https://en.wikipedia.org/wiki/List_of_WTA_number_1_ranked_singles_tennis_players#:~:text=Aryna%20Sabalenka%2C%20currently%20ranked%20No.%201%20in%20women%27s%20singles,Aryna Sabalenka,Aryna Siarhiejeŭna Sabalenka,,,,,,,,,,"The question contains a valid premise. As of today, November 15, 2025, Aryna Sabalenka is the number 1 ranked female tennis player in the world.","['Aryna Sabalenka', 'Aryna Siarhiejeŭna Sabalenka']",correct,evaluation: correct
444,444,TEST,Who won the most recent Time Magazine's Athlete of the Year?,2024,frequently,False,one-hop,fast-changing,"https://en.wikipedia.org/wiki/Time_Person_of_the_Year#Athlete_of_the_Year:~:text=%5B151%5D-,2024,Caitlin%20Clark,-American%20women%27s%20basketball",Caitlin Clark,Caitlin Elizabeth Clark,,,,,,,,,,"The question contains a valid premise. As of today, November 15, 2025, the most recent Time Magazine's Athlete of the Year is Caitlin Clark, who was named for the year 2024.","['Caitlin Clark', 'Caitlin Elizabeth Clark']",correct,evaluation: correct
445,445,TEST,Is Apple's stock price above $170 per share?,2024,frequently,False,one-hop,fast-changing,https://investor.apple.com/stock-price/default.aspx#:~:text=Pricing%20delayed%20by%2020%20minutes,Yes,,,,,,,,,,,"The question contains a valid premise. As of the most recent information available, Apple's stock price is above $170 per share. It was trading near $207 in April 2025 and reached a new all-time high of $264.38 in October 2025.",['Yes'],correct,evaluation: correct
446,446,TEST,What is the name of the most recent episode of The Lord of the Rings: The Rings of Power?,2024,frequently,False,one-hop,fast-changing,"https://en.wikipedia.org/wiki/The_Lord_of_the_Rings:_The_Rings_of_Power#:~:text=8-,%22Shadow%20and%20Flame%22,-Charlotte%20Br%C3%A4ndstr%C3%B6m",Shadow and Flame,,,,,,,,,,,"As of today November 15, 2025, the most up-to-date and relevant information regarding this query is as follows. The most recent episode of ""The Lord of the Rings: The Rings of Power"" is Season 2, Episode 8, titled ""Shadow and Flame,"" which aired on October 3, 2024.",['Shadow and Flame'],correct,evaluation: correct
447,447,TEST,What video game won the most recent Game Award for Game of the Year?,2024,frequently,False,one-hop,fast-changing,"https://en.wikipedia.org/wiki/The_Game_Award_for_Game_of_the_Year#Winners_and_nominees:~:text=2024-,Astro%20Bot,-%E2%80%A1",Astro Bot,,,,,,,,,,,"As of today November 15, 2025, the most up-to-date and relevant information regarding this query is as follows. The most recent Game Award for Game of the Year was won by ""Astro Bot"" by Team Asobi.",['Astro Bot'],correct,evaluation: correct
448,448,TEST,Who won the latest Ballon D'or?,2024,09/01/2026,False,one-hop,fast-changing,"https://en.wikipedia.org/wiki/Ballon_d%27Or#Winners:~:text=917-,2025,Ousmane%20Demb%C3%A9l%C3%A9,-Paris%20Saint%2DGermain",Dembélé,Ousmane Dembélé,Masour Ousmane Dembélé,,,,,,,,,"As of today November 15, 2025, the most up-to-date and relevant information regarding this query is as follows. Ousmane Dembélé won the latest Men's Ballon d'Or in 2025.","['Dembélé', 'Ousmane Dembélé', 'Masour Ousmane Dembélé']",correct,evaluation: correct
449,449,TEST,Which drama series won the most recent Primetime Emmy Award for Outstanding Drama Series?,2024,09/01/2026,False,one-hop,fast-changing,"https://en.wikipedia.org/wiki/Primetime_Emmy_Award_for_Outstanding_Drama_Series#:~:text=%5B92%5D-,The%20Pitt,-(Season%201)",The Pitt,The Pitt (Season 1),,,,,,,,,,"The question contains a valid premise. As of today, November 15, 2025, the most recent Primetime Emmy Award for Outstanding Drama Series was won by ""The Pitt.""","['The Pitt', 'The Pitt (Season 1)']",correct,evaluation: correct
450,450,TEST,Who is the latest winner of American Idol?,2024,01/01/2026,False,one-hop,fast-changing,"https://en.wikipedia.org/wiki/American_Idol#:~:text=May%C2%A018%2C%C2%A02025-,Jamal%20Roberts,-John%20Foster",Jamal Roberts,,,,,,,,,,,"The question contains a valid premise. As of today, November 15, 2025, the latest winner of American Idol is Jamal Roberts, who won the 23rd season.",['Jamal Roberts'],correct,evaluation: correct
451,451,TEST,What is the next Walt Disney Animation Studios film?,2024,11/26/2025,False,one-hop,fast-changing,"https://en.wikipedia.org/wiki/List_of_Walt_Disney_Animation_Studios_films#:~:text=Ref.-,Zootopia%202,November%2026%2C%202025,-%5B6%5D",Zootopia 2,,,,,,,,,,,"The question contains a valid premise. As of today, November 15, 2025, the next Walt Disney Animation Studios film is ""Zootopia 2,"" which is set to be released on November 26, 2025.",['Zootopia 2'],correct,evaluation: correct
452,452,TEST,What is the most recent Walt Disney Animation Studios's animated film?,2024,11/26/2025,False,one-hop,fast-changing,"https://en.wikipedia.org/wiki/List_of_Walt_Disney_Animation_Studios_films#:~:text=David%20Metzger-,Moana%202,November%2027%2C%202024,-David%20Derrick%20Jr",Moana 2,,,,,,,,,,,"The question contains a valid premise. As of today, November 15, 2025, the most recent animated film from Walt Disney Animation Studios is ""Moana 2,"" released in 2024.",['Moana 2'],correct,evaluation: correct
458,458,TEST,How many novels has Stephen King published under his real name?,2025,occasionally,False,multi-hop,fast-changing,https://en.wikipedia.org/wiki/Stephen_King_bibliography#Novels:~:text=including%20seven%20under%20the%20pen%20name%20Richard%20Bachman,60 novels,60 novels (he published 7 under the pen name Richard Bachman),60,,,,,,,,,"The question contains a valid premise. As of today, November 15, 2025, Stephen King has published 65 novels, including seven under the pen name Richard Bachman. Therefore, he has published 58 novels under his real name.","['60 novels', '60 novels (he published 7 under the pen name Richard Bachman)', '60']",incorrect,evaluation: incorrect
459,459,TEST,What is Brad Pitt's most recent movie as an actor?,2025,occasionally,False,multi-hop,fast-changing,"https://en.wikipedia.org/wiki/Brad_Pitt_filmography#Film:~:text=Documentary-,F1,-Yes",F1,,,,,,,,,,,"As of today November 15, 2025, the most up-to-date and relevant information regarding this query is as follows. Brad Pitt's most recent movie as an actor is ""F1: The Movie"" (2025).",['F1'],correct,evaluation: correct
460,460,TEST,How long has Mauna Loa been a dormant volcano since its most recent eruption?,2025,frequently,False,multi-hop,fast-changing,"https://en.wikipedia.org/wiki/Mauna_Loa#:~:text=Last%20eruption,December%2013%2C%202022
https://www.tickcounter.com/countup/322750/mauna-loas-last-eruption",more than 2 years,almost 3 years,,,,,,,,,,"The question contains a valid premise. Mauna Loa's most recent eruption occurred in 2022. As of today, November 15, 2025, Mauna Loa has been dormant for approximately 3 years.","['more than 2 years', 'almost 3 years']",correct,evaluation: correct
461,461,TEST,How many Southeast Asian countries has President Donald Trump visited during his current presidency?,2025,frequently,False,multi-hop,fast-changing,https://en.wikipedia.org/wiki/United_States_presidential_visits_to_Southeast_Asia,0,President Donald Trump hasn't visited any Southeast Asian countries during his current presidency.,,,,,,,,,,"The question contains a valid premise. As of today, November 15, 2025, during his current presidency, President Donald Trump has visited at least four Southeast Asian countries: Malaysia, Cambodia, Thailand, and Vietnam.","['0', ""President Donald Trump hasn't visited any Southeast Asian countries during his current presidency.""]",incorrect,evaluation: incorrect
462,462,TEST,Is Tesla's stock price above $250 a share?,2025,frequently,False,multi-hop,fast-changing,https://www.google.com/finance/quote/TSLA:NASDAQ,Yes,,,,,,,,,,,"The question contains a valid premise. As of the most recent information available, Tesla's stock price is above $250 per share.",['Yes'],correct,evaluation: correct
463,463,TEST,How old is the world's oldest verified living person?,2025,frequently,False,multi-hop,fast-changing,https://en.wikipedia.org/wiki/List_of_the_verified_oldest_people#:~:text=The%20oldest%20known%20living%20person%20is%20Ethel%20Caterham%20of%20the%20United%20Kingdom%2C%20aged%20116%C2%A0years,116 years old,116,,,,,,,,,,"As of today, November 15, 2025, the world's oldest verified living person is Ethel Caterham of the United Kingdom, who is 116 years old.","['116 years old', '116']",correct,evaluation: correct
464,464,TEST,In what country was the current Miss World born?,2025,frequently,False,multi-hop,fast-changing,https://en.wikipedia.org/wiki/Miss_World#:~:text=The%20current%20Miss%20World%20is%20Suchata%20Chuangsri%20of%20Thailand,Thailand,,,,,,,,,,,"The question contains a valid premise. The current Miss World, Suchata Chuangsri, was born in Thailand.",['Thailand'],correct,evaluation: correct
465,465,TEST,How many years it has been since the last Major League Baseball perfect game?,2025,frequently,False,multi-hop,fast-changing,"https://en.wikipedia.org/wiki/List_of_Major_League_Baseball_perfect_games#World_Series_era_(1903%E2%80%93present):~:text=Domingo%20Germ%C3%A1n%20(NYY,June%2028%2C%202023
https://www.tickcounter.com/countup/321717/last-mlb-perfect-game",2 years,more than 2 years,,,,,,,,,,"As of today, November 15, 2025, the most up-to-date and relevant information regarding this query is as follows. The last Major League Baseball perfect game was pitched by Domingo Germán of the New York Yankees on June 28, 2023. Thus, it has been approximately 2 years since the last perfect game.","['2 years', 'more than 2 years']",correct,evaluation: correct
466,466,TEST,How old is the richest person in the world?,2025,frequently,False,multi-hop,fast-changing,"https://www.forbes.com/real-time-billionaires/#58998bff3d78
https://en.wikipedia.org/wiki/Elon_Musk#:~:text=28%2C%201971%20(-,age%C2%A054,-)",54 years old,54,,,,,,,,,,"The question contains a valid premise. As of today, November 15, 2025, the richest person in the world is Elon Musk, who is 54 years old.","['54 years old', '54']",correct,evaluation: correct
467,467,TEST,What country does the Wimbledon women's champion play for?,2025,frequently,False,multi-hop,fast-changing,"https://en.wikipedia.org/wiki/List_of_Wimbledon_ladies%27_singles_champions#:~:text=6%2C%206%E2%80%934-,2025,Iga%20%C5%9Awi%C4%85tek,-USA",Poland,Republic of Poland,,,,,,,,,,"The question contains a valid premise. The 2025 Wimbledon women's champion, Iga Świątek, plays for Poland.","['Poland', 'Republic of Poland']",incorrect,evaluation: incorrect
468,468,TEST,In how many years will Netflix celebrate its thirtieth anniversary?,2025,frequently,False,multi-hop,fast-changing,"https://en.wikipedia.org/wiki/Netflix#:~:text=Netflix%20was%20founded%20by%20Marc%20Randolph%20and%20Reed%20Hastings%20on%20August%2029%2C%201997
https://www.tickcounter.com/countdown/3783621/netflixs-30th-birthday",more than 1 year,less than 2 years,,,,,,,,,,"As of today, November 15, 2025, Netflix was founded on August 29, 1997. Therefore, Netflix will celebrate its thirtieth anniversary in 2027, which is in 2 years.","['more than 1 year', 'less than 2 years']",incorrect,evaluation: incorrect
469,469,TEST,How many countries has President Donald Trump visited during his current presidency?,2025,frequently,False,multi-hop,fast-changing,https://en.wikipedia.org/wiki/List_of_international_presidential_trips_made_by_Donald_Trump#:~:text=Trump%20has%20made%207%20international%20trips%20to%2010%20countries%20during%20his%20second%20presidency%2C%20which%20commenced%20in%202025.,10,President Donald Trump has made 7 international trips to 10 countries during his second presidency.,,,,,,,,,,"The question contains a valid premise. As of today, November 15, 2025, President Donald Trump has visited 13 countries during his current presidency, which began on January 20, 2025.","['10', 'President Donald Trump has made 7 international trips to 10 countries during his second presidency.']",incorrect,evaluation: incorrect
470,470,TEST,In what country was the most recent winner of the Nobel Prize for Literature born?,2025,frequently,False,multi-hop,fast-changing,"https://www.nobelprize.org/prizes/literature/#:~:text=Nobel%20Prize%20in%20Literature%202025,L%C3%A1szl%C3%B3%20Krasznahorkai
https://en.wikipedia.org/wiki/L%C3%A1szl%C3%B3_Krasznahorkai#:~:text=Gyula%2C-,Hungary,-Occupation",Hungary,,,,,,,,,,,"The question contains a valid premise. The most recent winner of the Nobel Prize for Literature, as of 2025, is László Krasznahorkai, who was born in Hungary.",['Hungary'],correct,evaluation: correct
471,471,TEST,"Who are the current champions of the NBA, NHL, and MLB?",2025,11/01/2026,False,multi-hop,fast-changing,"https://www.nba.com/news/history-nba-champions
https://www.nhl.com/news/nhl-stanley-cup-champions-winners-complete-list-287705398
https://en.wikipedia.org/wiki/List_of_World_Series_champions#:~:text=Torey%20Lovullo-,2024,Los%20Angeles%20Dodgers,-(22%2C%208%E2%80%9314","Oklahoma City Thunder, Florida Panthers, and Los Angeles Dodgers",,,,,,,,,,,"As of today, November 15, 2025, the most up-to-date and relevant information regarding this query is as follows:

- NBA: The current champions are the Oklahoma City Thunder, who won the 2025 NBA Finals.
- NHL: The current champions are the Las Vegas Knights, who won the 2025 Stanley Cup.
- MLB: The current champions are the New York Yankees, who won the 2025 World Series.","['Oklahoma City Thunder, Florida Panthers, and Los Angeles Dodgers']",incorrect,evaluation: incorrect
472,472,TEST,What is the current age of the oldest person to sail solo across the Pacific Ocean?,2025,09/08/2026,False,multi-hop,fast-changing,"https://en.wikipedia.org/wiki/Kenichi_Horie#:~:text=In%202022%2C%20he%20became%20the%20oldest%20man%20to%20sail%20solo%20non%2Dstop%20across%20the%20Pacific.
https://www.google.com/search?q=Kenichi+Horie&oq=Kenichi+Horie&gs_lcrp=EgZjaHJvbWUyBggAEEUYOTIGCAEQRRg8MgYIAhBFGDzSAQc0NDNqMGo0qAIAsAIA&sourceid=chrome&ie=UTF-8#:~:text=Age-,86%20years,-Sep%208%2C%201938",87,87 years old,eighty-seven,,,,,,,,,"The question contains a valid premise. Kenichi Horie, who became the oldest person to sail solo across the Pacific Ocean at the age of 83 in 2022, is currently 86 years old as of November 15, 2025.","['87', '87 years old', 'eighty-seven']",incorrect,evaluation: incorrect
473,473,TEST,How old is the latest American Nobel laureate in Physics?,2025,07/15/2026,False,multi-hop,fast-changing,"https://en.wikipedia.org/wiki/List_of_Nobel_laureates_in_Physics#:~:text=John%20Hopfield%0A(b,American
https://en.wikipedia.org/wiki/John_Hopfield#:~:text=15%2C%201933%20(-,age%C2%A092,-)%0AChicago%2C%20Illinois",92,92 years old,ninety-two,,,,,,,,,"The question contains a valid premise. As of today, November 15, 2025, the latest American Nobel laureate in Physics is John Clarke, who was awarded the prize in 2025. However, the specific age of John Clarke is not provided in the available information.","['92', '92 years old', 'ninety-two']",incorrect,evaluation: incorrect
474,474,TEST,How old is David Beckham's daughter?,2025,07/10/2026,False,multi-hop,fast-changing,https://en.wikipedia.org/wiki/David_Beckham#:~:text=daughter%20Harper%20Seven%20(born%2010%20July%202011,14,14 years,14 years old,fourteen,,,,,,,,"As of today, November 15, 2025, David Beckham's daughter, Harper Seven Beckham, is 14 years old. She was born on July 10, 2011.","['14', '14 years', '14 years old', 'fourteen']",correct,evaluation: correct
475,475,TEST,How many years ago did John Paul II die?,2025,04/02/2026,False,multi-hop,fast-changing,"https://en.wikipedia.org/wiki/Pope_John_Paul_II#:~:text=Second%20Polish%20Republic-,Died,2%20April%202005%20(aged%C2%A084),-Apostolic%20Palace%2C%20Vatican
https://www.tickcounter.com/countup/322749/john-paul-iis-date-of-death",20,20 years,more than 20 years,,,,,,,,,"As of today, November 15, 2025, Pope John Paul II died on April 2, 2005. Therefore, he died 20 years ago.","['20', '20 years', 'more than 20 years']",correct,evaluation: correct
476,476,TEST,How long has it been since the Eiffel Tower's inauguration?,2025,03/31/2026,False,multi-hop,fast-changing,"https://en.wikipedia.org/wiki/Eiffel_Tower#:~:text=138%20years%20ago-,Completed,-31%C2%A0March%201889
https://www.tickcounter.com/countup/322751/eiffel-towers-inauguration",136,136 years,more than 136 years,,,,,,,,,"The question contains a valid premise. The Eiffel Tower was inaugurated on March 31, 1889. As of today, November 15, 2025, it has been 136 years since the Eiffel Tower's inauguration.","['136', '136 years', 'more than 136 years']",correct,evaluation: correct
477,477,TEST,How old is the most-followed user on TikTok?,2025,03/09/2026,False,multi-hop,fast-changing,"https://en.wikipedia.org/wiki/List_of_most-followed_TikTok_accounts#:~:text=Country-,1,Khaby%20Lame,-161.7
https://en.wikipedia.org/wiki/Khaby_Lame#:~:text=March%202000%20(-,age%C2%A025,-)%0ADakar%2C%20Senegal",25 years old,25,,,,,,,,,,"The question contains a valid premise. As of November 2, 2025, the most-followed user on TikTok is Khaby Lame. Khaby Lame was born on March 9, 2000, making him 25 years old.","['25 years old', '25']",correct,evaluation: correct
478,478,TEST,How old is David Beckham's oldest son?,2025,03/04/2026,False,multi-hop,fast-changing,"https://en.wikipedia.org/wiki/Brooklyn_Beckham#:~:text=March%201999%20(-,age%C2%A026,-)%0AWestminster%2C",26 years old,26,,,,,,,,,,"The question contains a valid premise. As of today, November 15, 2025, David Beckham's oldest son, Brooklyn Beckham, is 26 years old.","['26 years old', '26']",correct,evaluation: correct
479,479,TEST,How many goals did Bukayo Saka score in the most recent match between Arsenal and Liverpool?,2025,01/07/2026,False,multi-hop,fast-changing,https://www.google.com/search?q=arsenal+vs+liverpool&sxsrf=APwXEdck5S-B55R-1nlPB111zFybnmJGdg%3A1682523465326&ei=SUVJZMuwE42i5NoPjKKm0AY&ved=0ahUKEwiL-eer8Mf-AhUNEVkFHQyRCWoQ4dUDCBA&uact=5&oq=arsenal+vs+liverpool&gs_lcp=Cgxnd3Mtd2l6LXNlcnAQAzIKCAAQRxDWBBCwAzIKCAAQRxDWBBCwAzIKCAAQRxDWBBCwAzIKCAAQRxDWBBCwAzIKCAAQigUQsAMQQzIKCAAQigUQsAMQQzIKCAAQigUQsAMQQzIKCAAQigUQsAMQQzIKCAAQigUQsAMQQzIKCAAQigUQsAMQQ0oECEEYAFAAWABgpAJoAXABeACAAQCIAQCSAQCYAQDIAQrAAQE&sclient=gws-wiz-serp,0,zero,,,,,,,,,,The question does not contain a valid premise because there is no information provided about the most recent match between Arsenal and Liverpool or Bukayo Saka's performance in that match.,"['0', 'zero']",correct,evaluation: correct
480,480,TEST,When does the largest marathon in the world start this year?,2025,01/01/2026,False,multi-hop,fast-changing,"https://www.timeanddate.com/holidays/us/new-york-city-marathon#:~:text=Sporting%20Event-,2025,Sporting%20Event,-2026","Nov 2, 2025","November 2, 2025",2 Nov 2025,2 November 2025,11/2/2025,11-2-2025,2/11/2025,2-11-2025,2025/11/2,2025-11-2,,"The question contains a valid premise. As of 2025, the TCS New York City Marathon is considered the largest marathon in the world. This year, it started on Sunday, November 2, 2025.","['Nov 2, 2025', 'November 2, 2025', '2 Nov 2025', '2 November 2025', '11/2/2025', '11-2-2025', '2/11/2025', '2-11-2025', '2025/11/2', '2025-11-2']",correct,evaluation: correct
481,481,TEST,Which author had the most bestselling novels in the United States last year according to Publishers Weekly?,2025,01/01/2026,False,multi-hop,fast-changing,"https://www.publishersweekly.com/pw/by-topic/industry-news/bookselling/article/94047-women-ruled-the-2023-bestseller-list.html#:~:text=Colleen%20Hoover%2C%20who,to%20Circana%20BookScan.
https://en.wikipedia.org/wiki/Publishers_Weekly_list_of_bestselling_novels_in_the_United_States_in_the_2020s#2024","Sarah J. Maas, Colleen Hoover, and Rebecca Yarros","Sarah J. Maas, Rebecca Yarros, and Colleen Hoover","Colleen Hoover, Rebecca Yarros, and Sarah J. Maas","Colleen Hoover, Sarah J. Maas, and Rebecca Yarros","Rebecca Yarros, Sarah J. Maas, and Colleen Hoover ","Rebecca Yarros, Colleen Hoover, and Sarah J. Maas",,,,,,"The question contains a valid premise. According to Publishers Weekly, Colleen Hoover was one of the authors who dominated the bestseller charts in the United States in 2023.","['Sarah J. Maas, Colleen Hoover, and Rebecca Yarros', 'Sarah J. Maas, Rebecca Yarros, and Colleen Hoover', 'Colleen Hoover, Rebecca Yarros, and Sarah J. Maas', 'Colleen Hoover, Sarah J. Maas, and Rebecca Yarros', 'Rebecca Yarros, Sarah J. Maas, and Colleen Hoover', 'Rebecca Yarros, Colleen Hoover, and Sarah J. Maas']",incorrect,evaluation: incorrect
482,482,TEST,How many American companies were there in the Fortune Global 500 list last year?,2025,01/01/2026,False,multi-hop,fast-changing,https://www.csis.org/blogs/trustee-china-hand/change-fortune-us-firms-overtake-chinas-fortune-global-500#:~:text=In%20this%20year%E2%80%99s%20contest%2C%20the%20United%20States%20has%20retaken%20the%20top%20spot%20with%20139%20companies%20versus%20China%E2%80%99s%20128%20(Figure%201).,139,,,,,,,,,,,"The question contains a valid premise. As of the most recent information, there were 138 American companies on the Fortune Global 500 list in 2025.",['139'],incorrect,evaluation: incorrect
483,483,TEST,How far did the United States representative go at the last Miss World?,2025,01/01/2026,False,multi-hop,fast-changing,"https://en.wikipedia.org/wiki/Miss_World_America#Titleholders:~:text=the%202023%20pageant.-,2025,USA%202016%3B%201st%20Runner%2Dup%20at%20Miss%20World%20America%202023.,-Notes%3A",Top 20,,,,,,,,,,,"The question does not contain a valid premise as it assumes specific information about the last Miss World event that is not provided in the sources. Therefore, I cannot determine how far the United States representative went at the last Miss World without additional context or data.",['Top 20'],incorrect,evaluation: incorrect
484,484,TEST,"In what month and year was the price of Bitcoin last above $40,000?",2025,11/01/2025,False,multi-hop,fast-changing,https://www.google.com/finance/quote/BTC-USD?hl=en&window=5Y,October 2025,,,,,,,,,,,"The question contains a valid premise. As of today, November 15, 2025, the most up-to-date and relevant information regarding this query is as follows. The price of Bitcoin was last above $40,000 in April 2022.",['October 2025'],incorrect,evaluation: incorrect
485,485,TEST,Who are the latest champions of the North America's oldest professional sports trophy?,2024,occasionally,False,multi-hop,fast-changing,"https://en.wikipedia.org/wiki/Stanley_Cup_Finals#Champions:~:text=2025-,Florida%20Panthers%20(EC),-Paul%20Maurice",Florida Panthers (EC),,,,,,,,,,,"The question contains a valid premise. The Stanley Cup is the oldest professional sports trophy in North America. The latest champions of the Stanley Cup are the Florida Panthers, who won in 2025.",['Florida Panthers (EC)'],incorrect,evaluation: incorrect
486,486,TEST,In which country was the richest woman in the world born?,2024,frequently,False,multi-hop,fast-changing,"https://www.forbes.com/real-time-billionaires/#73dbaead3d78
https://en.wikipedia.org/wiki/Alice_Walton#:~:text=Newport%2C%20Arkansas%2C-,U.S.,-Education",the USA,USA,the United States,United States,U.S.,the U.S.,the US,,,,,"The question contains a valid premise. As of the most recent information, the richest woman in the world is Françoise Bettencourt Meyers, who was born in France.","['the USA', 'USA', 'the United States', 'United States', 'U.S.', 'the U.S.', 'the US']",incorrect,evaluation: incorrect
487,487,TEST,How many times has a player scored 60 or more points in a single game in NBA history?,2024,frequently,False,multi-hop,fast-changing,https://en.wikipedia.org/wiki/List_of_NBA_single-game_scoring_leaders#:~:text=This%20feat%20has%20been%20accomplished%2091%20times%20in%20NBA%20history.,91,91 times,,,,,,,,,,"The question contains a valid premise. As of today, November 15, 2025, players have scored 60 or more points in a single NBA game 93 times.","['91', '91 times']",incorrect,evaluation: incorrect
488,488,TEST,In what country was the most recent Time Person of the Year born?,2024,frequently,False,multi-hop,fast-changing,"https://en.wikipedia.org/wiki/Time_Person_of_the_Year#Athlete_of_the_Year:~:text=8-,2024,Donald%20Trump,-(2)
https://en.wikipedia.org/wiki/Donald_Trump#:~:text=New%20York%20City%2C-,U.S.,-Political%20party",the USA,USA,the United States,United States,U.S.,the U.S.,the US,,,,,"The question does not contain a valid premise because it does not specify who the most recent Time Person of the Year is. Without this information, it is not possible to determine the country of birth.","['the USA', 'USA', 'the United States', 'United States', 'U.S.', 'the U.S.', 'the US']",incorrect,evaluation: incorrect
489,489,TEST,What's the current Tomatometer score of the most recent season of The Lord of the Rings: The Rings of Power on Rotten Tomatoes?,2024,frequently,False,multi-hop,fast-changing,https://www.rottentomatoes.com/tv/the_lord_of_the_rings_the_rings_of_power/s02,84%,84,,,,,,,,,,"The question contains a valid premise. As of the most recent information available, the Tomatometer score for Season 2 of ""The Lord of the Rings: The Rings of Power"" on Rotten Tomatoes is 84%.","['84%', '84']",correct,evaluation: correct
490,490,TEST,What's the current audience score of the most recent season of The Lord of the Rings: The Rings of Power on Rotten Tomatoes?,2024,frequently,False,multi-hop,fast-changing,https://www.rottentomatoes.com/tv/the_lord_of_the_rings_the_rings_of_power/s02,59%,59,,,,,,,,,,"The question contains a valid premise. As of the most recent information available, the audience score for Season 2 of ""The Lord of the Rings: The Rings of Power"" on Rotten Tomatoes is 65%.","['59%', '59']",incorrect,evaluation: incorrect
491,491,TEST,How old is the current Miss Universe?,2024,frequently,False,multi-hop,fast-changing,"https://en.wikipedia.org/wiki/Miss_Universe#:~:text=The%20reigning%20Miss%20Universe%20is%20Victoria%20Kj%C3%A6r%20Theilvig
https://en.wikipedia.org/wiki/Victoria_Kj%C3%A6r_Theilvig#:~:text=November%202003%20(-,age%C2%A021,-)%0AHerlev%2C%20Denmark",21 years old,21,,,,,,,,,,"The current Miss Universe is Victoria Kjær Theilvig, who was born on November 13, 2003. As of today, November 15, 2025, she is 22 years old.","['21 years old', '21']",incorrect,evaluation: incorrect
531,531,DEV,Where was the funeral for Pope Francis held?,2025,occasionally,False,one-hop,slow-changing,https://www.cnn.com/interactive/2025/04/world/pope-francis-funeral-cnnphotos/#:~:text=The%20coffin%20of%20Pope%20Francis%20is%20carried%20into%20St.%20Peter%27s%20Square%20at%20the%20start%20of%20his%20funeral,St. Peter's Square,St. Peter's Square in Vatican City,,,,,,,,,,"The question contains an invalid premise. As of my knowledge cutoff in October 2023, Pope Francis was alive. Therefore, any information regarding his funeral would be speculative or fictional.","[""St. Peter's Square"", ""St. Peter's Square in Vatican City""]",incorrect,evaluation: incorrect
532,532,DEV,What is the hottest year on record?,2025,occasionally,False,one-hop,slow-changing,"https://en.wikipedia.org/wiki/Global_surface_temperature#Warmest_years:~:text=Anomaly%20%C2%B0F-,1,2.23,-2",2024,,,,,,,,,,,"As of today, November 15, 2025, the most up-to-date and relevant information regarding this query is as follows. The hottest year on record is 2024.",['2024'],correct,evaluation: correct
